mold_number,cycle,cavity,gray_behco,silent_behco
230245.1,75,2,855361502,855361602
230245.2,75,8,855361502,855361602
230287.1,83,2,855361506,855361606
230287.2,83,8,855361506,855361606
230345.1,52,2,855361510
230345.2,52,2,855361510
230387.1,60,2,855361514
230387.2,60,4,855361514
230445.2,85,8,855361518,855361618
230447.1,75,2,855361522,855361622
230545.1,78,2,855361526
230587.1,95,2,855361530
230645.1,175,1,855361534,855361634
230645.2,175,2,855361534,855361634
230645.3,175,8,855361534,855361634
230687.2,87,1,855361538,855361638
230745.1,90,1,855361542,855361642
230787.1,115,1,855361546,855361646
230845.1,118,1,855361550,855361650
230887.1,117,1,855361554,855361654
242220.1,65,2,855362102,855362202
242220.2,65,2,855362102,855362202
240220.2,78,2,855361902,855362002
240220.3,78,2,855361902,855362002
242330.1,84,1,855362110
242330.2,84,2,855362110
240330.1,67,2,855361910
242440.1,93,2,855362118,855362218
242440.2,93,2,855362118,855362218
242440.3,93,2,855362118,855362218
240440.1,63,2,855361922,855362022
240440.2,63,1,855361922,855362022
242550.1,80,1,855362126
240550.1,70,1,855361934
242660.2,95,1,855362146,855362246
242660.3,95,1,855362146,855362246
240660.1,115,1,855361950,855362050
242770.1,125,1,855362154,855362254
240770.1,112,1,855361958,855362058
242880.1,180,1,855362166,855362266
240880.1,145,1,855361970,855362070
242320.1,70,2,855362106
240320.2,90,2,855361906
240320.1,90,2,855361906
242420.1,72,2,855362114,855362214
240420.1,75,2,855361914,855362014
240430.1,75,2,855361918
242530.1,88,1,855362122
240530.1,90,1,855361926
242620.1,85,1,855362130,855362230
240620.1,90,1,855361938,855362038
240620.2,90,1,855361938,855362038
242630.1,93,1,855362134
240630.1,85,1,855361942
242640.1,98,1,855362138,855362238
242640.2,98,1,855362138,855362238
242650.1,105,1,855362142
240650.1,100,1,855361946
242760.1,100,1,855362150,855362250
240760.1,120,1,855361954,855362054
242860.1,145,1,855362158,855362258
240860.1,115,1,855361962,855362062
242870.1,120,1,855362162,855362262
240870.1,121,1,855361966,855362066
220200.2,70,2,855361102,855361202
220300.1,50,1,855361106
220400.1,72,2,855361110,855361210
220500.1,65,1,855361114
220600.1,90,1,855361118,855361218
220700.1,82,1,855361122,855361222
220800.1,140,1,855361126,855361226
226320.2,53,2,855361342
226430.1,63,2,855361350
226420.2,72,2,855361346,855361446
226530.1,90,2,855361354
226620.1,60,2,855361358,855361458
226630.1,85,1,855361362
226640.1,100,2,855361366,855361466
226650.1,105,1,855361370
226760.1,95,1,855361374,855361474
226860.1,115,1,855361378,855361478
226870.1,115,1,855361382,855361482
265700.1,90,1,855362514,855362610
265800.1,125,1,855362518,855362614
265400.1,90,2,855362502,855362602
265500.1,85,1,855362506
265600.2,95,2,855362510,855362606
261420.1,100,4,855372155,855372152
261500.1,88,4,855372113
261610.4,95,2,855362510,855362706
261615.3,95,2,855372107,855474490
251666.1,118,1,855362510
233345.2,80,2,855361702
233387.2,80,2,855361706
233645.1,95,1,855361710,855361810
233687.1,95,1,855361714,855361814
270200.1,75,1,855474406
227400.1,90,1,855474420,855474329
227100.1,79,1,855474399,855474322
227200.1,75,1,855474406
270500.1,90,1,855474427
270600.1,135,1,855474434,855474336
270600.2,135,1,855474434,855474336
260200.1,50,4,855362302,855362402
260300.1,56,4,855362306
260400.1,67,2,855362310,855362410
260500.1,65,2,855362314
260600.1,60,1,855362318,855362418
260700.1,65,1,855362322,855362422
261600.1,98,1,855362326,855362426
253220.1,35,8,807281785
253220.1,35,8,807281788
253320.1,40,4,807281794
253320.1,40,4,807281797
253420.1,45,4,807281803
253420.1,45,4,807281806
253520.1,40,3,807281812
253520.1,40,3,807281815
253620.1,50,2,807281821
253620.1,50,2,807281824
253720.1,65,1,807281830
253720.1,65,1,807281833
253820.1,65,1,807281839
252220.1,45,8,807281722
252220.1,45,8,807281725
252320.1,82,4,807281731
252320.1,82,4,807281734
252420.1,40,4,807281740
252420.1,40,4,807281743
252520.1,36,3,807281749
252520.1,36,3,807281752
252620.1,42,2,807281758
252620.1,42,2,807281761
252620.2,42,4,807281758
252620.2,42,4,807281761
252720.1,60,1,807281767
252720.1,60,1,807281770
252820.1,75,1,807281776
254240.1,40,2,807281779
254340.1,40,2,149695463
254440.1,40,2,149695498
254540.1,50,2,149695501
254640.1,47,1,149695470
254640.2,47,2,149695470
254740.1,60,1,149695475
254840.1,55,1,149695504
224200.1,70,2,855474343,855474378
224300.1,70,2,855474350
224400.1,59,2,855474357,855474385
262420.1,90,2,855372116,855372161
262620.1,110,2,855372131,855372134
254240.2,40,2,149695450
254340.2,40,2,149695463
363254.1,105,1,855363254
363252.1,98,1,855363252
474498.1,70,4,855474498
363250.1,100,1,855363250
240640.1,90,1,855361944
242640.3,98,2,855362138,855362238
242660.4,95,1,855362146,855362246
242620.2,85,2,855362130,855362230
242220.3,65,2,855362102,855362202
242330.3,84,2,855362110
240330.2,67,2,855361910
230245.3,75,8,855361502,855361602
242760.2,100,1,855362150,855362250
242630.2,93,2,855362134
220600.1,90,2,855361118,855361218
252820.1,75,1,807281779
252220.2,45,8,807281722
261615.5,95,2,807281725,855474483
252220.2,45,8,807281725
253820.1,65,1,807281842
